Date,Price
2021-11-15 18:05:46+00:00,0.00010366701920436872
2021-11-15 18:04:16+00:00,0.00010339407992984559
2021-11-15 15:28:02+00:00,0.00010309376212922748
2021-11-15 03:26:02+00:00,0.00010157993105068997
2021-11-13 22:52:40+00:00,9.994495415400699e-05
2021-11-13 22:48:10+00:00,0.00010291655131324113
2021-11-13 00:14:11+00:00,0.0001079625774848721
2021-11-12 18:33:54+00:00,0.00010928640997322056
2021-11-11 21:11:47+00:00,0.00011312237689214876
2021-11-11 14:12:58+00:00,0.0001174362257907437
2021-11-10 18:13:04+00:00,0.0001168651342383123
2021-11-10 16:53:08+00:00,0.00011261497143794577
2021-11-10 01:58:14+00:00,0.00010585106579259915
2021-11-10 01:54:08+00:00,0.00010186297310979735
2021-11-09 18:04:41+00:00,9.9631937856577e-05
2021-11-09 02:27:09+00:00,0.0001002873786222693
2021-11-08 20:22:47+00:00,0.0001009955966785597
2021-11-08 11:03:57+00:00,0.00010040162853647112
2021-11-07 09:19:54+00:00,9.920148496283061e-05
2021-11-07 07:10:18+00:00,9.831406850952212e-05
2021-11-06 18:59:17+00:00,0.00010010872836448983
2021-11-06 02:46:00+00:00,9.97150676525192e-05
2021-11-06 02:00:01+00:00,9.913858823941315e-05
2021-11-05 23:54:43+00:00,0.00010210768461219375
2021-11-05 23:53:52+00:00,0.00010814977038753972
2021-11-05 14:42:47+00:00,0.00011171491744233632
2021-11-04 19:48:41+00:00,0.00011080416541324543
2021-11-04 17:52:55+00:00,0.00011000844161348354
2021-11-04 14:32:39+00:00,0.0001095892902223189
2021-11-03 23:34:50+00:00,0.00011388235874554918
2021-11-03 22:33:35+00:00,0.00012096545399903234
2021-11-03 20:02:46+00:00,0.00011693214014793147
2021-11-03 18:49:20+00:00,0.00011545300729650422
2021-11-03 18:21:30+00:00,0.0001245744812096458
2021-11-03 13:02:56+00:00,0.00013495305463892418
2021-11-03 12:17:52+00:00,0.00013909042651931127
2021-11-03 02:50:45+00:00,0.00013836853185931995
2021-11-03 02:49:50+00:00,0.0001353349960732781
2021-11-02 23:06:56+00:00,0.00013458408336324516
2021-11-02 23:02:45+00:00,0.00013656029650077698
2021-11-02 22:06:08+00:00,0.00014172141097412442
2021-11-02 16:54:37+00:00,0.00014695733803284469
2021-11-02 15:52:58+00:00,0.00014001532144766984
2021-11-01 19:00:52+00:00,0.00013222445691087387
2021-11-01 09:19:12+00:00,0.00013294301820327694
2021-11-01 09:13:19+00:00,0.00013378887869843888
2021-10-31 18:23:59+00:00,0.00013502510053560582
2021-10-31 12:48:18+00:00,0.00013693420148262503
2021-10-31 07:13:55+00:00,0.00013872405278152598
2021-10-31 01:26:54+00:00,0.00013932200382664198
2021-10-30 21:39:10+00:00,0.0001448490694150616
2021-10-30 17:47:21+00:00,0.00015024799989316328
2021-10-30 16:46:39+00:00,0.00014829887018110165
2021-10-30 16:16:05+00:00,0.00014666176286855703
2021-10-30 16:12:53+00:00,0.00014380474895275085
2021-10-30 14:12:29+00:00,0.0001413985391334655
2021-10-30 04:59:26+00:00,0.0001403228738347386
2021-10-30 03:20:18+00:00,0.00012965781553324102
2021-10-30 03:07:03+00:00,0.00011705669450340717
2021-10-30 01:06:18+00:00,0.00011275757706783894
2021-10-29 23:43:45+00:00,0.00011248780691127412
2021-10-29 23:29:15+00:00,0.00011012768954748602
2021-10-29 21:50:46+00:00,0.00010514986756686909
2021-10-29 21:43:25+00:00,0.00010368201559617388
2021-10-29 20:28:48+00:00,0.00010382133098669485
2021-10-29 15:18:25+00:00,0.00010080282218800007
2021-10-29 07:14:23+00:00,9.942399446470275e-05
2021-10-29 00:37:41+00:00,0.00010668866078376286
2021-10-28 22:25:59+00:00,0.00011027763133921713
2021-10-28 17:40:44+00:00,0.00011251917084336674
2021-10-28 16:22:19+00:00,0.00012206562335759737
2021-10-28 13:47:41+00:00,0.0001298046566863717
2021-10-28 11:54:19+00:00,0.00013171198063836908
2021-10-28 11:19:25+00:00,0.0001297253101015681
2021-10-28 05:19:53+00:00,0.00012924529525546263
2021-10-28 01:34:17+00:00,0.00012905387367835388
2021-10-28 01:33:23+00:00,0.00012828530910110003
2021-10-28 01:32:56+00:00,0.00012690932041075235
2021-10-28 01:31:14+00:00,0.000124629084089967
2021-10-28 00:32:27+00:00,0.00012594061989517813
2021-10-27 20:16:04+00:00,0.00012995647348976609
2021-10-27 19:12:22+00:00,0.00012964886309226053
2021-10-27 18:54:28+00:00,0.00013740650842371986
2021-10-27 15:17:52+00:00,0.0001465090791675349
2021-10-27 12:48:24+00:00,0.00014654150492397463
2021-10-27 12:34:02+00:00,0.0001519533303091082
2021-10-27 10:15:21+00:00,0.0001583976277623148
2021-10-27 00:16:07+00:00,0.00015884419234734346
2021-10-26 23:16:17+00:00,0.0001592856754639594
2021-10-26 22:46:18+00:00,0.0001648590960733531
2021-10-26 20:50:26+00:00,0.00016796427745663259
2021-10-26 19:22:21+00:00,0.000167039271769358
2021-10-26 17:17:42+00:00,0.00017865470654528746
2021-10-26 16:39:41+00:00,0.00019027995660684055
2021-10-26 16:06:48+00:00,0.00019417603003552526
2021-10-26 13:31:16+00:00,0.0001986568611614687
2021-10-26 13:00:00+00:00,0.00020307564570659113
2021-10-26 12:12:02+00:00,0.0002097543564378941
2021-10-26 11:40:54+00:00,0.0002116717753426266
2021-10-26 09:33:08+00:00,0.00021307191927516658
2021-10-26 09:26:29+00:00,0.00021147069493392622
2021-10-26 08:26:42+00:00,0.0002117674615168335
2021-10-26 08:10:45+00:00,0.00021074523095108722
2021-10-26 04:36:57+00:00,0.00021145368936123458
2021-10-26 00:30:10+00:00,0.00020946243349625346
2021-10-25 23:44:44+00:00,0.0002069118845471952
2021-10-25 23:40:11+00:00,0.00020497237667264638
2021-10-25 17:34:07+00:00,0.00020616493610277952
2021-10-25 16:26:17+00:00,0.00019850157842855233
2021-10-25 14:20:04+00:00,0.00018819674726075649
2021-10-25 13:54:28+00:00,0.00018711742062630312
2021-10-25 13:40:33+00:00,0.00018867419343703937
2021-10-25 13:37:39+00:00,0.00019075155103575114
2021-10-25 13:06:31+00:00,0.00018847918606201833
2021-10-25 12:26:21+00:00,0.0001865348110127972
2021-10-25 12:13:03+00:00,0.00018413905626355333
2021-10-25 11:13:31+00:00,0.0001820360409342551
2021-10-25 11:09:41+00:00,0.00018056802157676577
2021-10-25 09:00:45+00:00,0.00017820479270147033
2021-10-25 08:57:30+00:00,0.00016252373339830758
2021-10-25 07:33:31+00:00,0.00014950886260687145
2021-10-25 04:21:11+00:00,0.00014890567134931987
2021-10-25 03:40:03+00:00,0.00015311083327942393
2021-10-25 00:08:43+00:00,0.0001569601106543959
2021-10-24 22:33:12+00:00,0.00015456316684158935
2021-10-24 15:18:17+00:00,0.00014236185824808282
2021-10-24 14:18:55+00:00,0.00013216500642600578
2021-10-24 07:04:32+00:00,0.00013489075067803983
2021-10-24 04:56:34+00:00,0.00013756856675314934
2021-10-24 00:01:25+00:00,0.0001397046335734301
2021-10-23 23:20:14+00:00,0.00014509085113759775
2021-10-23 22:05:32+00:00,0.00014466567082574132
2021-10-23 21:19:23+00:00,0.00014387769523921
2021-10-23 20:48:04+00:00,0.00014812597053522042
2021-10-23 20:47:46+00:00,0.0001593139549729213
2021-10-23 20:36:57+00:00,0.00016704660760654525
2021-10-23 20:02:28+00:00,0.00017261355434053193
2021-10-23 18:22:55+00:00,0.0001776103874428838
2021-10-23 18:16:34+00:00,0.00017760181419174703
2021-10-23 16:49:09+00:00,0.00017556100256399702
2021-10-23 16:41:02+00:00,0.00017841899214943212
2021-10-23 15:32:45+00:00,0.0001843625657685189
2021-10-23 14:42:50+00:00,0.00019044180172745828
