Date,Price
2021-11-15 18:06:43+00:00,0.00030089367089626193
2021-11-15 18:02:39+00:00,0.00029968023482010615
2021-11-15 15:28:52+00:00,0.0002983484737357336
2021-11-15 09:28:06+00:00,0.0002963798448807114
2021-11-15 00:56:06+00:00,0.000298459503259938
2021-11-14 06:07:20+00:00,0.0003017199616662435
2021-11-13 21:22:56+00:00,0.0003015993108739568
2021-11-13 00:13:45+00:00,0.0003017756790086536
2021-11-12 22:41:07+00:00,0.0003047656883059925
2021-11-12 17:47:33+00:00,0.0003140552214828733
2021-11-12 11:37:10+00:00,0.0003306798854483419
2021-11-11 21:05:08+00:00,0.00034343612487153073
2021-11-10 21:29:21+00:00,0.00034735937630229026
2021-11-10 16:51:59+00:00,0.0003350809317176199
2021-11-10 11:19:31+00:00,0.0003144939117184632
2021-11-10 08:31:34+00:00,0.00030304621006112324
2021-11-10 05:16:26+00:00,0.0002973874030872273
2021-11-09 18:31:29+00:00,0.0002949744816954177
2021-11-09 16:14:36+00:00,0.0002999407087186627
2021-11-09 12:02:06+00:00,0.00029997589211762425
2021-11-09 04:44:01+00:00,0.0003016802705573142
2021-11-09 00:04:28+00:00,0.00030259378909729216
2021-11-08 11:04:57+00:00,0.000303630190763464
2021-11-07 19:03:35+00:00,0.0003040410489575939
2021-11-06 19:14:15+00:00,0.0003055853547840802
2021-11-06 16:21:44+00:00,0.00030620026986483693
2021-11-06 16:20:47+00:00,0.0003181793318506004
2021-11-06 14:17:28+00:00,0.0003284690455104722
2021-11-06 13:37:54+00:00,0.00033694017119121884
2021-11-06 05:33:42+00:00,0.0003453251181412959
2021-11-06 04:35:35+00:00,0.0003459551617753962
2021-11-06 02:00:43+00:00,0.0003468371724982961
2021-11-05 16:16:55+00:00,0.00034147219451404896
2021-11-05 09:22:17+00:00,0.0003341384295621855
2021-11-04 17:52:22+00:00,0.0003362270398342402
2021-11-04 17:11:21+00:00,0.00033721469925327785
2021-11-04 14:32:09+00:00,0.00033384453633567013
2021-11-04 09:05:52+00:00,0.0003311030322745096
2021-11-04 08:14:47+00:00,0.000332882128098923
2021-11-03 23:42:19+00:00,0.0003250935016369043
2021-11-03 21:51:11+00:00,0.0003144884256943605
2021-11-03 12:24:12+00:00,0.0003170519482606606
2021-11-02 07:24:41+00:00,0.0003213116865421793
2021-11-01 19:59:11+00:00,0.0003239219159813048
2021-11-01 19:57:11+00:00,0.0003338926080849017
2021-11-01 16:13:24+00:00,0.0003443922335767235
2021-11-01 16:13:12+00:00,0.000344579814819536
2021-11-01 09:19:29+00:00,0.00035279203900426373
2021-11-01 07:34:55+00:00,0.00035444814613346106
2021-11-01 07:34:15+00:00,0.00034453519899546446
2021-11-01 07:32:59+00:00,0.00033503220788686216
2021-11-01 07:32:19+00:00,0.0003259168792902436
2021-11-01 07:30:46+00:00,0.000317168414596644
2021-11-01 06:47:39+00:00,0.00031323712448523756
2021-10-31 22:07:26+00:00,0.00032507588526923604
2021-10-31 21:28:43+00:00,0.00033549309784889356
2021-10-31 18:28:23+00:00,0.00033745469991208803
2021-10-31 18:20:44+00:00,0.000339771649451789
2021-10-31 14:53:29+00:00,0.0003406974286050887
